step,meas,filtered,pi_b,mu
6.81,-80.6896080136473,-74.1208932771993,-97.4511107430498,-96.4757630106039
6.85,-69.5973734925885,-75.9633587095286,-98.523554740404,-97.4506448101708
6.89,-85.4384275187522,-77.5952273903488,-99.4167312208671,-98.2653222328667
6.93,-86.6231832375798,-79.0086178421811,-100.127620215584,-98.9180603559592
6.97,-80.4430218037259,-80.259044482779,-100.654789298511,-99.4083473488305
7.01,-82.9249186254588,-81.4496180987799,-100.998570143822,-99.737037441594
7.05,-78.0348247044547,-82.6893214428703,-101.193451919079,-99.9064532151772
7.09,-84.5076530043596,-84.0418823266658,-101.163363069054,-99.9151214558225
7.13,-84.0878070057912,-85.4883011405739,-100.970135493141,-99.7962375830763
7.17,-82.2705229211617,-86.922383399085,-100.61388994568,-99.5128680891266
7.21,-96.6704911352879,-88.185356758513,-100.111898512099,-99.087571733687
7.25,-73.104770332141,-89.128073483918,-99.4573253051678,-98.5486724507556
7.29,-92.5344272629427,-89.6752270077029,-98.5796754099022,-97.8244312549936
7.33,-83.4049635215064,-89.8624022632383,-97.7262040109217,-97.0615690672672
7.37,-93.5862935016876,-89.8264000007765,-96.801820750172,-96.2680045283726
7.41,-86.0299116938481,-89.7490006500591,-95.7535986386748,-95.364469646193
7.45,-87.2909137021044,-89.7760221922507,-94.5951271693346,-94.3621356465796
7.49,-89.9223851341574,-89.9473003376247,-93.3575266134179,-93.2796476922793
7.53,-93.4744298935515,-90.1718538418689,-92.0703249720756,-92.1386227372922
7.57,-89.7513540892628,-90.2650091854302,-90.7531777441895,-90.9584271203645
7.61,-90.2057211463625,-90.0369684594944,-89.4169218115248,-89.7530129986324
7.65,-93.7855924931636,-89.3966714808291,-88.0683752936973,-88.5308463266066
7.69,-91.2998883635877,-88.4227261271306,-86.7149090328567,-87.2974746367605
7.73,-82.6351409935937,-87.361672151279,-85.3656619165299,-86.0581927762682
7.77,-91.0256393925472,-86.5414228259432,-84.0303113015661,-84.8190682043715
7.81,-90.8963971135399,-86.224287888212,-82.7173645725487,-83.586512056506
7.85,-84.3327618565535,-86.4544599858107,-81.4334285037921,-82.3664317682393
7.89,-89.2709707638899,-86.9653823947407,-79.916983631545,-81.1887253355437
7.93,-93.5809211984356,-87.1964473236231,-78.5230063343256,-80.0584077234356
7.97,-79.4974140613641,-86.4301338026631,-77.5332902173709,-78.8701779755741
8.01,-85.7150217474803,-84.0138401157179,-76.6629874039548,-77.6895880439454
8.05,-80.1751228525116,-79.593713203859,-75.7988106608032,-76.5610668295746
8.09,-77.3659333436221,-73.2763093100802,-74.8478741967373,-75.4971336176036
8.13,-81.8834108589159,-65.6541063790117,-73.7124264709221,-74.3194642777167
8.17,-41.0817717548733,-57.6765257260286,-44.8326639032093,-45.6224957981233
8.21,-47.7256855999202,-50.4026634476662,-41.4173411889562,-41.3304716723895
8.25,-41.4433461043042,-44.7148251266378,-42.3512021321049,-42.2815160640155
8.29,-45.7695689410292,-41.0867410998474,-42.5683180034264,-42.7046800781383
8.33,-43.6406222486101,-39.481225737708,-42.093993170802,-42.3068523090508
8.37,-45.5431440320144,-39.4062488047567,-41.5404873594571,-41.582391647057
8.41,-40.5255340543562,-40.103257071534,-41.0840873216411,-40.8345970496926
8.45,-46.4185001859393,-40.797708367843,-40.6353357307809,-40.1244833285208
8.49,-40.7595007086574,-40.9249168466853,-40.0896954134522,-39.414041780983
8.53,-41.8803291671552,-40.2594141255437,-39.4549928675847,-38.6783689984904
8.57,-40.7196532358848,-38.915742123802,-38.8440292422532,-37.9246964798563
8.61,-35.5726728000984,-37.2366297979918,-38.2701309832711,-37.2153688834764
8.65,-40.3048161337943,-35.6224452208092,-37.7653715769721,-36.572191087747
8.69,-31.5697984233978,-34.3703647528195,-37.8148244929477,-36.339140950532
8.73,-27.1541814727026,-33.5795267470903,-37.1945917657968,-35.3237244417892
8.77,-44.8234762419348,-33.1467338656448,-36.3946068308607,-34.522551611964
8.81,-44.4687154650033,-32.8401162691567,-35.6794185370468,-33.8824451183806
8.85,-36.042583021875,-32.4104169409284,-35.05142779332,-33.2574896368554
8.89,-12.1179417212475,-31.6908907157047,-34.4662323716394,-32.6048090978803
8.93,-26.2053806750005,-30.6483680659145,-33.8636302430695,-31.9383456818256
8.97,-29.0274788726767,-29.3728127874489,-33.1929237316597,-31.2695565688292
9.01,-34.2425866433225,-28.0191788593215,-32.4287039867199,-30.587480780393
9.05,-27.6886077339925,-26.7326575707648,-31.5701911829125,-29.8700250230288
9.09,-11.5870226799357,-25.5906272032131,-30.6277167460722,-29.1009192391423
9.13,-15.7267770470957,-24.582788389877,-29.6092789653235,-28.2760627389855
9.17,-29.0370895724687,-23.6318123093924,-28.5153822092266,-27.3988048823748
9.21,-30.8625069026106,-22.6393313662136,-27.3419728984026,-26.4720822989828
9.25,-24.6698061431797,-21.5334673295103,-26.0860639802329,-25.4942507269762
9.29,-20.9158311503482,-20.2968797973848,-24.7491624897078,-24.4599683000724
9.33,-14.9024141701932,-18.9658667415434,-23.3371355543843,-23.3634522300097
9.37,-5.68513078807072,-17.6052100442662,-21.7698352755979,-22.1174996910278
9.41,-11.4597170969172,-16.2736647547587,-20.3014864229178,-20.9220104147612
9.45,-28.8682557357039,-14.9971893907004,-18.8682828116815,-19.9310689563781
9.49,-14.1065107834938,-13.7611944906567,-17.3668490711254,-18.6067202672047
9.53,-6.1366893637644,-12.5228501146309,-15.5544229576288,-16.9311956023921
